dist,sites,pi,pi_lower,pi_upper,theta_W,theta_W_lower,theta_W_upper,tajima,tajima_lower,tajima_upper,xsi,xsi_lower,xsi_upper,fwh,fwh_lower,fwh_upper
51.60169972353269,18311065.0,0.008635692268526136,0.00858790186011801,0.008683246331200413,0.008790117510440442,0.008754588633975957,0.008817207607436256,-0.04794094770729377,-0.059268039388870535,-0.034749906524770724,0.752354307658409,0.750182157801108,0.7541509791908014,0.008666541464498797,0.008601929040479192,0.008731601117411428
56.03247545205226,18491637.0,0.00860516867761378,0.008566057104764355,0.00865544716291686,0.008776858375017273,0.008751803893022504,0.008811477570273292,-0.05528611897425432,-0.06404517116954159,-0.04257779129771025,0.752089832761397,0.7507949779649314,0.7536987360222613,0.008598862197400204,0.008561727971914406,0.00866445257813689
60.836466754585985,18556309.0,0.0086554877098563,0.008611930391076716,0.008702564739772094,0.008805939174639017,0.008778787187352165,0.008837384638928303,-0.046162024930211806,-0.05769609716772937,-0.035475022300528535,0.7510824233364453,0.7497385787429494,0.7527218489176741,0.008670598209581265,0.008603650821337598,0.008733067124031569
66.04511053365866,18554386.0,0.008636396674674139,0.008588174213654593,0.008676653353579459,0.008792818271379428,0.008762541460279072,0.008823368112594371,-0.04875759079718895,-0.060408681542675674,-0.03772183992491983,0.7489849742919114,0.7476541153097453,0.7507060511088145,0.008547313078559915,0.008484988486874793,0.008612902916905
71.6924917025137,18554754.0,0.00869747884602314,0.00864954479291712,0.008741621341156209,0.008819791818795287,0.00879387435186409,0.008852041308628593,-0.03430849558384202,-0.045039575606647786,-0.02401027481219275,0.7490948815794932,0.7474890061508461,0.7503993135325256,0.008647061182337665,0.008571826806716703,0.008721797213649482
77.81556623382995,18661033.0,0.008700087612556947,0.008655935969220695,0.00874453927112049,0.00883620303669977,0.008801852717562345,0.008863602600548732,-0.03996876858284913,-0.050716108502027506,-0.027882652624049865,0.7517724205659428,0.749735775857327,0.7530936192768649,0.00872943069580951,0.008661002926337038,0.008804785073806503
84.45440299640231,19141037.0,0.008705985011391484,0.00865212249071453,0.00874398030353508,0.008839570512299293,0.008813643735624394,0.008868695820738126,-0.038892658389141,-0.05030528099951017,-0.028854390432150396,0.7494392848964269,0.7478932393644026,0.7509819178999915,0.008662585405122096,0.008593436843228244,0.008730006822486482
91.65244596234467,18521177.0,0.008751911855894936,0.008693030893459044,0.008806095384335147,0.008863789666117408,0.00882333104244569,0.00889197159954618,-0.0297172913178539,-0.04133354603344394,-0.02000826528343009,0.7492136833285342,0.7476433626446277,0.7505297330500933,0.008678661519321854,0.008617484881704218,0.008748731244962308
99.4567985006767,18904511.0,0.00879017340337015,0.008742302768436305,0.008838554990269509,0.00890430311899408,0.008869915812601615,0.00894746611909285,-0.030437495920003162,-0.042493544644376234,-0.020787612118378533,0.750032314651457,0.7488968990489131,0.7517164035897603,0.008759470095550746,0.008696963725401827,0.008832307708681313
107.91853161768563,18934543.0,0.008786493078835236,0.008738976050615015,0.008832314978163955,0.008906360027289017,0.008878272524916802,0.008936278642153152,-0.032799983952411176,-0.04585553195318859,-0.021577353065293372,0.75090963603202,0.74889955042423,0.7525292029580193,0.008747949292508212,0.008678575647735906,0.008813643698561247
117.09301816116393,18764326.0,0.008786030275029895,0.008749085348661907,0.008834246329136255,0.008900546438841623,0.008872328013736464,0.008933466000195065,-0.030617398387684878,-0.04143901883418593,-0.02009258214290538,0.7500741625375462,0.748344361494403,0.7513876597653324,0.008734854399257617,0.008669755758114682,0.008810710451707383
127.04029517552277,19038128.0,0.008762512741991933,0.008717116636541363,0.008805489706179021,0.008913657579644753,0.008883509981971467,0.008946966972411265,-0.04568791840090587,-0.05681093014455948,-0.03510900247110078,0.7516298229863773,0.7499209827096898,0.7534201573280034,0.008763136367017529,0.00868806582615033,0.008822817050752746
137.82545677900586,18691349.0,0.00888021332920445,0.008838104458368724,0.008924869125255048,0.008973993487150816,0.008944660433209099,0.009004161754110512,-0.021715944109383295,-0.03237863818454186,-0.011742562167870042,0.7498059753296907,0.7483253549466836,0.7512489091061246,0.008846147236677378,0.00877494860992124,0.00891405104794686
149.51908013395376,18723541.0,0.008888725412243207,0.008850179261543356,0.008924513782642914,0.008994271444112504,0.00895934453357338,0.009022172097352172,-0.026448903000014286,-0.0367059512877802,-0.017829280341106896,0.7491012965071807,0.7477174925221515,0.7505147303296557,0.00881801159474338,0.008766951987625837,0.008870282224156527
162.19768729763553,18336599.0,0.008849820993277442,0.008795586969939609,0.008893125128655553,0.00899154122596757,0.008961732593377483,0.009022508385345783,-0.04128490255146196,-0.054835695947984896,-0.03032106249042209,0.7530331967136072,0.7510142969430892,0.755032405315561,0.008923699514388504,0.008868813560212291,0.009002329537505295
175.94424597595506,17983269.0,0.008853693771399064,0.008803129128346342,0.008887802873364903,0.008970558359149517,0.008945779592759556,0.008999611143773865,-0.03121197020931631,-0.043339102375548756,-0.02193638711536125,0.7496486416021401,0.7483979617306253,0.7515269766550478,0.008772006777578672,0.00870289268195392,0.008836394299780451
190.84871245692528,18016635.0,0.008856434045083154,0.00880319229682935,0.008905831950132023,0.008982588730469004,0.008946397785757053,0.009014326308017049,-0.034958224114554286,-0.046539473486763044,-0.02602309471572158,0.7505760422990306,0.7489970337110692,0.7521955726477215,0.008846452702613729,0.008760834537107447,0.00890747686953876
207.0086202768164,17627775.0,0.008916337485610529,0.00886441195509688,0.008964461400616366,0.009020330364081727,0.008989666159058184,0.009051352233716054,-0.025689597428897166,-0.03618751258806496,-0.014982762501533934,0.7505850715871888,0.7488056308793593,0.7522302792114983,0.008913615991970466,0.008830653810268421,0.008980648136553769
224.5297184711593,17635892.0,0.008923320969416188,0.0088835582128314,0.008960638642139127,0.009041956085484013,0.009009518433736584,0.009075399771348028,-0.03155440952486525,-0.04138417095803831,-0.021695003891707143,0.7504484620765378,0.7487109978006309,0.7520583485252219,0.008871067790015256,0.008802253018323087,0.008930304919871835
243.52666358726592,16987803.0,0.00894171092480113,0.008887340760771547,0.008985942587239783,0.009057026578328424,0.009019092322850291,0.009086674025320861,-0.030123606416297122,-0.04388024133888566,-0.019893303245495056,0.7486857393717236,0.7471528165149169,0.7501050460109446,0.008849663707159155,0.008762445794921287,0.008892261664178686
264.12376998673113,16902087.0,0.008956565577507963,0.00890893895776129,0.00900241876989854,0.009055653322222804,0.009020256320561616,0.00908742374739351,-0.023528191848111266,-0.03324906555378833,-0.011941613722012676,0.7497768556290406,0.7483932244933692,0.7516300463219981,0.008908956724258552,0.008846583025622475,0.00897672815213038
286.4558233478374,16293428.0,0.00891369282418027,0.008871235952928313,0.00895279265508745,0.00905156545409341,0.009022384421281037,0.00908169213130074,-0.03933363408157227,-0.0492101692353358,-0.02924622289086394,0.7518268023523794,0.7504101308896617,0.753221228712384,0.008896337635928663,0.008831376340513446,0.008978326509453708
310.6689626913442,15994308.0,0.008998877064801519,0.008962116297413064,0.009058346825747052,0.009110686118052398,0.009077002036726135,0.009159441765752717,-0.02842922220230041,-0.039449555750821874,-0.019348629201190223,0.7522572264751186,0.750535850406076,0.753838842063938,0.009048379981586613,0.008963093552740782,0.009138531384487105
336.92163670157004,15548889.0,0.009032445012499555,0.0089833269405771,0.009081000282983072,0.0091280110060486,0.00909545658814552,0.009167020895708708,-0.021787096169765922,-0.03354261298639085,-0.011231016399715693,0.7494938809054473,0.7477410163908595,0.7511096566268524,0.009003664794944253,0.008928358298848405,0.009078695920776153
365.385640600841,14872317.0,0.008956311767366311,0.008908940830989268,0.008999503612003867,0.009076851025346064,0.0090483435550015,0.009109498743977226,-0.032141455164658043,-0.04242923881774782,-0.021166539111262227,0.7514275137175249,0.75012501066751,0.7529975393705415,0.00897528337997615,0.00891458628700922,0.009043978866496447
396.2472403625319,14604753.0,0.008970349835664415,0.008922004082241303,0.00901494318362813,0.00909618170578279,0.00905776198283111,0.009131189508324108,-0.03418124219379338,-0.04844476169188103,-0.022707107500033585,0.7505151768026486,0.7486738144549419,0.7523541167880784,0.0089585296971053,0.008870971260468014,0.00902184870498383
429.7083916194416,14238357.0,0.009082230198215102,0.009034156799769617,0.009123780386018587,0.009159255503297103,0.009128651328405998,0.009193192152538523,-0.014197322301694355,-0.02631009189066843,-0.005009818461995921,0.7500521697874124,0.7485215730677252,0.7517535454936584,0.009056740671608074,0.008992469732631988,0.009140814649149743
465.98806124394576,13604917.0,0.00909475278200476,0.009052025375898668,0.00914805952131879,0.00918340955317457,0.009151500138348858,0.00922464131728389,-0.01878239168070748,-0.03205380002049278,-0.007169050331928124,0.7501380894990024,0.7482884516630324,0.7520560609545501,0.009091985235176068,0.00901244619650463,0.009165543172918287
505.323660248219,12810754.0,0.009083923888142283,0.009028611697284071,0.009133413363771823,0.00919817763566572,0.009163171170862613,0.009232204374162974,-0.028978342273044425,-0.04054787528421104,-0.016870370520789515,0.7508304688934954,0.7494077117272724,0.7522987759676808,0.009064919446679288,0.00897241938190011,0.009146816346607436
547.9725973813165,12178243.0,0.009050962207180225,0.008998114978205485,0.009110293825256197,0.009177865644846099,0.009139084231974093,0.009219245712593556,-0.03415776043159276,-0.045561454866018,-0.018408210027704274,0.7509031021765581,0.7488358576883813,0.7525105776524351,0.00903496499319922,0.008971292935366231,0.009114913693283025
594.2139635897032,11449467.0,0.00908069776416274,0.009028546923984904,0.00914028621097804,0.009185468797341952,0.009149631538554248,0.009223086261662478,-0.025238014173855575,-0.036331219100185254,-0.011983775170150479,0.7515144833844444,0.7498984183604658,0.7530934150637327,0.009044291756114063,0.008972264295968155,0.009119051600993853
644.350358364212,10576302.0,0.009138102778634492,0.009084980842088317,0.009193519923918658,0.00923473913189676,0.00919672195446244,0.009279995810444589,-0.021768280740181847,-0.03581720549049459,-0.008340127134639354,0.7501527917578091,0.7488059001813994,0.7519027874225628,0.009135129631880628,0.009057933429632202,0.00922905452282271
698.7098699248681,9708069.0,0.009175076770400676,0.009119083945184011,0.009236282819911434,0.009272377205055506,0.009228760032020127,0.009314619036254756,-0.021875639417698968,-0.03571980084466215,-0.010239886277336364,0.7502087522038675,0.7484813083347629,0.7520548132287732,0.009199400571854614,0.009104356666799172,0.009306975242537974
757.6482222017565,8854842.0,0.00915271072560513,0.009093161756797162,0.009195802702953594,0.009259954256915733,0.009218881780811016,0.009295630964157153,-0.025883693253552005,-0.041466533527555374,-0.011977455423863054,0.7503354884106895,0.7484947139931529,0.7518632140999153,0.009161549150632121,0.009083839381806753,0.009235760839335626
821.5511026615734,7948408.0,0.009174622959794243,0.009117094439762016,0.009234104377831256,0.00927714034372565,0.0092327140319998,0.009319011123470264,-0.023927645226993456,-0.03848264228945149,-0.011734125157828165,0.752094664580301,0.7503003930108737,0.7536814816630014,0.009217482627094787,0.00913367071680889,0.009308123879376243
890.8366862129621,7114469.0,0.009262194309331345,0.009203300529637031,0.009333521425173777,0.009342735019918667,0.00929840590653203,0.00939327959629109,-0.014975087712879578,-0.03225922736412321,0.0012467125963335208,0.749593062430024,0.7476552401356902,0.7515185163942261,0.009248430349532506,0.00913573750251322,0.00933128610662842
965.9583717068613,6553134.0,0.009299567230592512,0.009230620573749503,0.009380225576428002,0.009349639219439446,0.009303371554690142,0.009399175590531605,-0.002944916622685367,-0.02159368305714489,0.013383208270930496,0.7486023466555493,0.7465590500134184,0.7505789618277333,0.009265203239754742,0.009167184221909793,0.009398222511363989
1047.407748939263,5929339.0,0.00929975775150158,0.009227811411967683,0.009370900872187888,0.009349369013556872,0.009297008737852719,0.009393885458436788,-0.0027639212067372813,-0.016633244004260847,0.013469596837900806,0.7494060479571698,0.7473061674647208,0.7514405395305259,0.009290874908446881,0.009207555985103224,0.009410726978630964
1135.71781557222,5437397.0,0.00925721732554855,0.009187189457902402,0.009353960987412821,0.009314744586020964,0.009267950730873548,0.009373439999693547,-0.005967698810828046,-0.018359180068856014,0.013194710593018851,0.7482131092950125,0.7457466123956077,0.7499469726394821,0.009155719780127537,0.00904171255385041,0.009273484810840713
1231.4664650243199,4890189.0,0.009289585614739044,0.00921246294403583,0.009366920492804017,0.009365144933548467,0.009311860201359996,0.009419995504661938,-0.012939269557181596,-0.030828138494922632,0.002440630721827228,0.7499825301947816,0.7477652324978505,0.7527920822185511,0.0092556264080958,0.009129679360220612,0.009398519111885675
1335.2802681551166,4556065.0,0.009171028965046079,0.009094710145882378,0.009247336717412005,0.009286782949804761,0.009233444359715333,0.009353245097154593,-0.029136574471844794,-0.04753628780583126,-0.009649163193201369,0.7513109514710432,0.7488928401436659,0.7535826527401057,0.009156386899122603,0.00903139416001294,0.009263544045472107
1447.8385734904948,3868380.0,0.009278482971989221,0.009181125384286695,0.009335317585319964,0.009368273720948863,0.0092980498731861,0.0094320995044867,-0.01852621709757687,-0.038485002253741955,-0.001725546878852446,0.7513399622681858,0.7492477951987123,0.7540817097696362,0.009351168569113624,0.00919301610129408,0.009498083091534227
1569.8779528205268,3356489.0,0.009356115991490891,0.00927955896845524,0.009433601027015568,0.009442129463299307,0.009383507205677488,0.009488344955955328,-0.01677604824868062,-0.03393937342017078,0.003926825381564525,0.7503713754379805,0.7473488058087229,0.7524106326504604,0.0093311345910101,0.00919069678093747,0.009433362674741218
1702.1970212613862,2951018.0,0.009404400205527137,0.00930859377367397,0.009503139113376947,0.009426135237576233,0.009358406544452616,0.009493388310126971,0.008291119347549246,-0.01404702814400698,0.031025773506811866,0.7503400371804942,0.7474056402775661,0.7532263340954419,0.009388132419084549,0.009267817717661558,0.009512331570194104
1845.661663323432,2582808.0,0.00936512508866319,0.009244917146803307,0.009452749106353962,0.009401524812108718,0.009317989300631156,0.009480497216035009,0.0025219818123515952,-0.01816306047368947,0.02724206452611082,0.7494965004715063,0.7458253856127018,0.7527131153990753,0.009332512584468267,0.00918326021547807,0.009506564157150633
2001.2106991843496,1999044.0,0.009457703231124073,0.009327050851029528,0.009583561056158556,0.009421392858393485,0.009330261565640504,0.00951594788300132,0.030985679195319856,-0.010056052641154431,0.05458625015937068,0.7491463030985115,0.7451858535479484,0.752292764866448,0.00944412776245821,0.0092921057966535,0.009607383860452923
2169.8620282470006,1690376.0,0.009339701549796483,0.009201816068744947,0.00946337643318202,0.00938564276662987,0.009295220580982158,0.009461711872035703,-0.001247628576748722,-0.03210160787100303,0.03136080936589689,0.7502890679378201,0.7460879414006267,0.7536753311275777,0.009355064391904887,0.009155418506884373,0.009532446309627686
2352.719290184839,1356940.0,0.009453128482663426,0.009293594417287132,0.009583217423453881,0.00946280489972933,0.0093571258584793,0.009530257923511094,0.013018647056387899,-0.0179637267396542,0.04586047309745483,0.7483083132031308,0.7436395328341354,0.7517122178779172,0.009420098583156641,0.009243881833499945,0.00960137772272346
2550.9790870642473,1069685.0,0.009288474682561996,0.009125123567847554,0.009397080191703574,0.009298442472047823,0.00915442632558488,0.00941658625052341,0.012836395921845456,-0.018448240216156722,0.04575514988393636,0.7488017185967049,0.7443162812446508,0.7530614192608591,0.009234086746689588,0.009018851954019231,0.009428063435514942
2765.938813804699,932796.0,0.009371300731065197,0.009223188207334802,0.009526793818828282,0.00940601257846443,0.009318424276711625,0.009539159104313022,0.0031897568099255396,-0.03216064253823073,0.03663568783363079,0.751382072592384,0.7477635328993145,0.7568200746890197,0.009463274381318014,0.009229180148878581,0.00972220259502193
2999.0051482186036,3574442.0,0.009386045002097602,0.009302650157061117,0.00947550489407317,0.009447592039563236,0.009377215042038357,0.009501802693192236,-0.007215317532273185,-0.023187122432212333,0.011504282052911853,0.7496993987975956,0.7474110017996857,0.7516091008238065,0.0094264817403382,0.009292605729391968,0.009525507111782783
