"","dist","sites","pi","pi_lower","pi_upper","theta_W","theta_W_lower","theta_W_upper","tajima","tajima_lower","tajima_upper","xsi","xsi_lower","xsi_upper","fwh","fwh_lower","fwh_upper","B","Bsmooth","map","lab"
"1",1e-20,2424928,0.00773874674772587,0.00760245965323667,0.00784146514598013,0.00808313737322254,0.00799056453282094,0.0081699186441286,-0.140186601455355,-0.180367455164192,-0.114959167970836,0.748973947389357,0.744018563361432,0.754076862900805,0.00740757293429255,0.00716339643670932,0.00758673039282641,0.773874674772587,0.78694946132201,"castaneus - LD-based","Protein-Coding Exons"
"2",0.0842325581075729,4838734,0.00775407562964923,0.00766096870721085,0.00784396157548412,0.00816067405634874,0.00809988079259838,0.0082150588201182,-0.166783123194187,-0.187889581333281,-0.143689649371601,0.755462246151025,0.751533141479492,0.758826809838362,0.00768478309088489,0.00753819776172435,0.00782021762743336,0.775407562964923,0.78874050260495,"castaneus - LD-based","Protein-Coding Exons"
"3",0.175560240060492,5241322,0.0078893460972835,0.0077846821428153,0.00797122504078786,0.0081605078095951,0.00810101872762062,0.00820916866685839,-0.105639219921005,-0.128689841779675,-0.0833622940851607,0.753172689945297,0.749897126800486,0.756659622653873,0.00780981669922829,0.00767867136762543,0.00791809361678483,0.78893460972835,0.790638085408904,"castaneus - LD-based","Protein-Coding Exons"
"4",0.274580686290339,5643935,0.00790453772817319,0.00783427011032323,0.0079989348877307,0.0082082525295826,0.00815017318004676,0.00827323844345791,-0.119539061650309,-0.138705133987104,-0.102893882968257,0.756205079490929,0.752898282124568,0.758954851243741,0.00790570813752158,0.00775714097164547,0.00803854091966887,0.790453772817319,0.792643341378594,"castaneus - LD-based","Protein-Coding Exons"
"5",0.381941878011081,6310741,0.00788044913733391,0.00782136741999986,0.00797024108390362,0.00819164214407571,0.00813647270020622,0.00825795039412387,-0.123179174670353,-0.146392825351561,-0.0998997097421681,0.751080409498681,0.74778145661596,0.754111142218415,0.00778522308721151,0.00764409437539386,0.00791293763213812,0.788044913733391,0.79477613330601,"castaneus - LD-based","Protein-Coding Exons"
"6",0.498346377551937,6632854,0.00798931586829526,0.00791976012598147,0.00807615808869793,0.00824408129327603,0.00820379035648464,0.00830871413084389,-0.0970708362900619,-0.115659250000735,-0.0773798154203509,0.7523530960618,0.747852828587637,0.755649716804601,0.007913870030879,0.00778322968230939,0.00802997549074433,0.798931586829526,0.797047199981924,"castaneus - LD-based","Protein-Coding Exons"
"7",0.624555925864352,7052174,0.00803921324292975,0.00796587194558801,0.00810600786907993,0.0082802516247805,0.0082193071448812,0.00832676578089323,-0.0904655776186555,-0.107733391646269,-0.0694462327409875,0.752118957611306,0.749274915434332,0.754350456936228,0.00793692259772284,0.00778751562063716,0.00806037340736511,0.803921324292975,0.799434399650241,"castaneus - LD-based","Protein-Coding Exons"
"8",0.761396427288723,7371423,0.00805499335274968,0.00795344755759225,0.00812182944649541,0.00829221897003306,0.00822458806211819,0.00834238190098182,-0.0886167620943922,-0.110028704887495,-0.0696092440251727,0.75134636533108,0.747907495569429,0.75445977747481,0.00795288696328389,0.00783531691817611,0.00808272812396535,0.805499335274968,0.801930818979883,"castaneus - LD-based","Protein-Coding Exons"
"9",0.909763354200792,7806995,0.00802637362717796,0.00794947864276289,0.00811626388768333,0.00826410781075563,0.00822027052998235,0.00831405577248627,-0.0892020915541712,-0.10745835725901,-0.0645134592449546,0.751961961834532,0.748592446168617,0.75462864931369,0.00796310184988342,0.0078668331444645,0.00807849298928604,0.802637362717796,0.804550007648583,"castaneus - LD-based","Protein-Coding Exons"
"10",1.07062760690522,8271762,0.00809754399784397,0.00801559012698669,0.00817374172435044,0.00833195302578902,0.00827995527854503,0.00838028174065139,-0.0868687294985901,-0.105137228636257,-0.0670192551542212,0.749346948864631,0.746640650231119,0.751935885983638,0.00796499133474358,0.00782728425955418,0.00809541696782167,0.809754399784397,0.807288477190823,"castaneus - LD-based","Protein-Coding Exons"
"11",1.24504186712301,8378253,0.00817725896911873,0.00810729727019437,0.00824199120162119,0.00837512593325465,0.00832523766991527,0.00841784185833928,-0.0702588281792997,-0.0874500941228118,-0.056233534896986,0.750728244690118,0.748378265594278,0.75384383102596,0.00813084103157378,0.00803427261454707,0.00824883655290098,0.817725896911873,0.81014043849189,"castaneus - LD-based","Protein-Coding Exons"
"12",1.43414748664939,8774892,0.008192344098808,0.0081128773388202,0.0082504645552803,0.00839041813903022,0.00834006030735424,0.00843270201416503,-0.0701911454306461,-0.0906667380559492,-0.0528729035196966,0.751867016084168,0.749630707352875,0.754825156044579,0.0081511653839577,0.00806480594589902,0.00826248376186764,0.8192344098808,0.813097371316514,"castaneus - LD-based","Protein-Coding Exons"
"13",1.63918195626098,9158331,0.00817711962619229,0.00810368280545278,0.00823829330541146,0.00838997972625197,0.00833785788544077,0.00843177221876717,-0.0766888921659814,-0.0950872267888533,-0.0605500028422568,0.75345867948789,0.751054647470241,0.755865066125359,0.00813783504208087,0.00802862974449411,0.00826749428788119,0.817711962619229,0.816147547776659,"castaneus - LD-based","Protein-Coding Exons"
"14",1.86148700374819,9646657,0.0082085853521006,0.00812999691580894,0.00827470081216361,0.00843568985362865,0.0083901493504183,0.00848252720902454,-0.0824038352810887,-0.099609404959414,-0.0659360551489527,0.752223095697178,0.750354098190508,0.754346119889279,0.00819294300817456,0.00811132113561089,0.00827970763324218,0.82085853521006,0.819246804420349,"castaneus - LD-based","Protein-Coding Exons"
"15",2.10251737406548,9539233,0.00825366216871024,0.0081905283124871,0.00831118120851955,0.00844113361245966,0.00840356507964561,0.00848986273899961,-0.0650408022724372,-0.0836725796022356,-0.051170907221638,0.75088141691178,0.748418605755943,0.75366894862804,0.00817848939410195,0.00808480108837135,0.00831105468064387,0.825366216871024,0.822347094337827,"castaneus - LD-based","Protein-Coding Exons"
"16",2.3638503490562,9775170,0.00828066304520452,0.00818558052596432,0.00836097948374353,0.00852411918518163,0.008462320902926,0.00857178589691454,-0.0884425370318299,-0.10370254554573,-0.070117357138607,0.752925271639985,0.74976332934863,0.754949242425013,0.00831763902931653,0.00818802627381973,0.00844587326100871,0.828066304520452,0.825428322930366,"castaneus - LD-based","Protein-Coding Exons"
"17",2.64719606904826,10236548,0.00831629393432398,0.00824513086605666,0.00836969743807688,0.00851314830243296,0.00845676373124203,0.00855022843095787,-0.06840946909133,-0.0838172546092002,-0.053260947399774,0.751570991302598,0.748888752083931,0.754049108778748,0.00826938334991803,0.00817720744521162,0.00834112406482447,0.831629393432398,0.828472153024806,"castaneus - LD-based","Protein-Coding Exons"
"18",2.95440872386408,10209977,0.00831732685767728,0.0082589975592087,0.00838677553115279,0.0084923372400646,0.008453434973553,0.00853409521800772,-0.0591412531599832,-0.0720144077350913,-0.0409110160100177,0.751236990232176,0.748942423502827,0.753024509614594,0.0082329193038039,0.00814700768243106,0.00832037477273377,0.831732685767728,0.831464678777234,"castaneus - LD-based","Protein-Coding Exons"
"19",3.28749868647805,10528064,0.00835676957301544,0.00831041664054519,0.00843006077739133,0.00856854625709308,0.00853169633072618,0.0086007737419918,-0.0742751256242828,-0.0862163779136961,-0.0566503494836224,0.753021134341889,0.749828128905439,0.755145371803894,0.00837390302136989,0.00828402835053369,0.00845237204802093,0.835676957301544,0.83440029549346,"castaneus - LD-based","Protein-Coding Exons"
"20",3.64864566872296,10815204,0.00833362140096516,0.00825597838164238,0.00839992385766635,0.00852192305532087,0.00847653810397397,0.00856501458623017,-0.0646240696378206,-0.0832093417405793,-0.0485740022347326,0.753657194335379,0.751482973028618,0.756145342049317,0.00839103505753265,0.00829184549343208,0.00849485523118462,0.833362140096516,0.837030625318065,"castaneus - LD-based","Protein-Coding Exons"
"21",4.04021298513518,11179724,0.00836172845828132,0.00828675629311129,0.00841767551279673,0.00853372172775011,0.00848671173253805,0.00858109254004368,-0.0574704581075682,-0.0738032253559605,-0.0388874560572781,0.752491327934207,0.750250739194752,0.755255952729961,0.00836413806834953,0.0082745555323732,0.00845074269740843,0.836172845828132,0.839103331671,"castaneus - LD-based","Protein-Coding Exons"
"22",4.46476301828013,11057359,0.00835287894916768,0.00830048121262325,0.00839533199361576,0.00855905521294344,0.0085233256024969,0.0085923311446962,-0.0719653322934102,-0.0859662905459045,-0.0595577332107776,0.75125185155097,0.749020713861278,0.753478277062637,0.00834171903442914,0.00825806559002809,0.00843479033077596,0.835287894916768,0.840659459631878,"castaneus - LD-based","Protein-Coding Exons"
"23",4.92507398676152,11461249,0.00840908885449481,0.00834727491133294,0.0084697747863993,0.00856594925911386,0.00852939105450947,0.00860931285737393,-0.0506821278675367,-0.0652990640839254,-0.035430249571111,0.750032362908809,0.747772546403194,0.752415278318352,0.00837594647522843,0.00829130423443882,0.00847056493565691,0.840908885449481,0.841820691687378,"castaneus - LD-based","Protein-Coding Exons"
"24",5.42415812564308,11554954,0.00847550194505671,0.00841886670960338,0.008531693858773,0.00864003618651203,0.0085922024760902,0.00867724517133949,-0.0533759755279297,-0.0705272641490494,-0.0354369814606994,0.751479105407399,0.749269789162098,0.753705538724982,0.00848202721410352,0.00839202458775973,0.00855008192415579,0.847550194505671,0.842826639127675,"castaneus - LD-based","Protein-Coding Exons"
"25",5.96528139825355,11523434,0.00843455589395186,0.00836984497268724,0.00849036519398721,0.00858219888963568,0.00853688848767556,0.00862068043963193,-0.0465972878231258,-0.0651567988141717,-0.0324506206102728,0.750321165414023,0.747672246042396,0.75262132790376,0.00837000824155546,0.00826832900234018,0.00844638527989686,0.843455589395186,0.844085282985984,"castaneus - LD-based","Protein-Coding Exons"
"26",6.55198486836754,11834406,0.00844766546433703,0.00837882420763905,0.0085082472829586,0.00860750356137754,0.00855975596991761,0.00865277113905113,-0.0516310081526318,-0.0654325124444368,-0.038566708772626,0.749437675285372,0.74746065401186,0.751651006756274,0.00838636705999957,0.00829917472647924,0.0085011167182376,0.844766546433703,0.845402788564183,"castaneus - LD-based","Protein-Coding Exons"
"27",7.18810787261982,11899379,0.00844709346013874,0.0083891226135285,0.00851361700433345,0.00863093865671809,0.00858922515823498,0.00866502721560643,-0.0616934523057108,-0.0775025339392659,-0.043168383667913,0.752606334736208,0.749838053812753,0.755391028219049,0.00844017778454777,0.00834884997348624,0.00852522357678992,0.844709346013874,0.846318378630415,"castaneus - LD-based","Protein-Coding Exons"
"28",7.87781314479134,11809476,0.00844810705835046,0.0083918737444803,0.00851658571004206,0.00861488716146652,0.00857110292454016,0.00865831939779563,-0.0545413111958575,-0.0646509812190326,-0.0375368383544866,0.751222504125091,0.748784492480328,0.752632107601318,0.00840690818188404,0.00831772556627069,0.00848271167786516,0.844810705835046,0.84711091534008,"castaneus - LD-based","Protein-Coding Exons"
"29",8.62561405637815,12282115,0.00848830990162093,0.00842305476052762,0.00856039075159552,0.0086374564880767,0.00860061554345517,0.00868112907932383,-0.0468331870609226,-0.0613882128327523,-0.0338580561040884,0.749676261299318,0.74772315378088,0.752027237355636,0.00841615082132825,0.00833022739350508,0.0084996183901055,0.848830990162093,0.848248240836947,"castaneus - LD-based","Protein-Coding Exons"
"30",9.4364041517031,12360859,0.00848669755368415,0.00843890115690041,0.00855359910571482,0.00865733070132858,0.00863047089736099,0.00871071956208368,-0.0558314196192367,-0.0723054536993362,-0.039863362199229,0.751437784412511,0.749365042500066,0.753943744969007,0.00842196154682077,0.00833628873117235,0.00852470134266475,0.848669755368415,0.849664139173953,"castaneus - LD-based","Protein-Coding Exons"
"31",10.3154891708455,12187766,0.00847049028258236,0.00841215213780091,0.00852227105938852,0.00866324890553108,0.00861697134257897,0.00869860356985925,-0.0651915618821734,-0.0831549168179397,-0.0495930439425242,0.7533859538871,0.751681690309499,0.755133298327086,0.00849715362109841,0.0084215985121549,0.00860502494514616,0.847049028258236,0.850986796891797,"castaneus - LD-based","Protein-Coding Exons"
"32",11.2686217699444,12571525,0.00853034852938831,0.00846082105905454,0.00857792428278326,0.00867401148046672,0.00862340262545351,0.00871241506133789,-0.044235835756829,-0.0594780065552067,-0.0311073737537762,0.750612760610883,0.748756925244467,0.752406117530173,0.00847193988650006,0.00838617881930348,0.00858045646087606,0.853034852938831,0.852506460308489,"castaneus - LD-based","Protein-Coding Exons"
"33",12.3020391660811,12468870,0.00854379482172607,0.00848669134350523,0.00859838794373444,0.00867818892096803,0.00864562765549652,0.00871935330517468,-0.0402712893241749,-0.0551174117778359,-0.0243316676055015,0.750339801912601,0.747818722681396,0.752668730151079,0.00848541963190845,0.00841077498763949,0.00857106653521856,0.854379482172607,0.854282781867772,"castaneus - LD-based","Protein-Coding Exons"
"34",13.4225039530872,12654783,0.00855083385774181,0.00850214647508642,0.00862938126292597,0.00870327047624947,0.00866974692474573,0.00875046333577458,-0.0477448906526947,-0.0615711418173801,-0.0313852040407175,0.751725239926313,0.749761922684433,0.753811581156262,0.00852213969780664,0.00846480762588078,0.00861454776187639,0.855083385774181,0.856083320490132,"castaneus - LD-based","Protein-Coding Exons"
"35",14.6373483553723,12715742,0.00860800293760254,0.00855674544684028,0.0086545195956689,0.00873617205264725,0.00870245128978397,0.00877331936025702,-0.0372672645982385,-0.0489869063197318,-0.0251097437142519,0.749649304329739,0.747879955564277,0.751575465553427,0.00858128342981864,0.00849758195644728,0.00863497595128828,0.860800293760254,0.857868465008875,"castaneus - LD-based","Protein-Coding Exons"
"36",15.9545222093646,12723905,0.0085943896587581,0.00853970820494609,0.00864070424068857,0.00875638994761135,0.00872122416579451,0.00879569821689649,-0.0513774971094311,-0.0656917772022643,-0.0391895496626296,0.752770754878304,0.750645930196647,0.755062061470806,0.00862863764813441,0.00855208081858151,0.00871659493868972,0.85943896587581,0.859582564176573,"castaneus - LD-based","Protein-Coding Exons"
"37",17.382644986551,13160881,0.00861093746424013,0.0085583611998016,0.00866748919790247,0.00874265756669419,0.00870927210647557,0.00877524581581287,-0.038723659574558,-0.0496414934271305,-0.0231835207970716,0.749353859867407,0.746784399828927,0.75136714165065,0.0085375330364685,0.00845483752299308,0.00859848553141342,0.861093746424013,0.861148864995673,"castaneus - LD-based","Protein-Coding Exons"
"38",18.9310621985516,13113452,0.00865370588420912,0.00860139652093148,0.0087044800808989,0.00877511622186719,0.00873564091632204,0.00880468321225711,-0.0341895777668626,-0.0463706269586158,-0.0232821779460022,0.749164161448517,0.747560946589106,0.751237840640374,0.00858196500223198,0.00851091492364467,0.00865349383488612,0.865370588420912,0.862462966790707,"castaneus - LD-based","Protein-Coding Exons"
"39",20.6099065533367,13362707,0.00860487703668463,0.00854726576711876,0.00866843374352313,0.00874788522045209,0.00871722779179965,0.00878667028345457,-0.0434447611799746,-0.0598187765458153,-0.0282430805830955,0.750441198645529,0.748086276047649,0.752502014284324,0.00854874127659607,0.00846038214358405,0.00863950535627111,0.860487703668463,0.86345561882245,"castaneus - LD-based","Protein-Coding Exons"
"40",22.4301642627899,13502483,0.00863983119827301,0.00858672622808779,0.00868395007271439,0.00876379807419519,0.00872808070045579,0.00880098677148505,-0.0353302159041914,-0.0475839080449894,-0.0230412308220802,0.748676932306985,0.746659360521285,0.750839705803825,0.00857452039883089,0.00849834271577897,0.00867123975866035,0.863983119827301,0.864155379931277,"castaneus - LD-based","Protein-Coding Exons"
"41",24.4037469355253,13968857,0.00867938694640806,0.00862456730161488,0.00872060887466086,0.00882187001939445,0.00878207991584386,0.00885452123229717,-0.0427203315898408,-0.0525570613483002,-0.0323962656697096,0.750731109228251,0.749171147817491,0.752733633808274,0.00864877470954546,0.00856258894132536,0.00874242805610165,0.867938694640806,0.864608477292059,"castaneus - LD-based","Protein-Coding Exons"
"42",26.543569525422,13859553,0.00859703722488196,0.008534976454862,0.008636505711971,0.00872685665287822,0.00868639969810924,0.00875493627235945,-0.0380217314222055,-0.0495049764207763,-0.0269384953840871,0.749807689516847,0.748211350408427,0.75142068493267,0.00852074251232919,0.0084397934655039,0.00859290398250543,0.859703722488196,0.864915095632591,"castaneus - LD-based","Protein-Coding Exons"
"43",28.8636348459621,13881102,0.00862898531443126,0.00856975834764451,0.00867338275637621,0.00876969671488845,0.00872786643081359,0.00880372496626776,-0.0423300225185168,-0.0543470870843742,-0.0293042411827272,0.751704335964905,0.750077259705476,0.75377074722648,0.00861510227857902,0.00853201837206919,0.00869764782840316,0.862898531443126,0.8652530402693,"castaneus - LD-based","Protein-Coding Exons"
"44",31.379125203428,14102391,0.00861583346007765,0.00856761790271186,0.00866006708434225,0.00877427834242349,0.00874184588387742,0.00880916129668069,-0.0497456129360761,-0.0630096068972571,-0.0378527098763988,0.75274603704054,0.75106248566018,0.75483871564036,0.00864064395830726,0.00857963811724854,0.00872799628856225,0.861583346007765,0.865909585814874,"castaneus - LD-based","Protein-Coding Exons"
"45",34.1065017485981,14181874,0.00864983195724172,0.00859321716334953,0.00870351566929222,0.00880997756579973,0.00877764052654251,0.00885270128461253,-0.0501872741251643,-0.0686741710360519,-0.0385360132743923,0.751846943060914,0.749850292667889,0.75372787950398,0.00864491760714402,0.00856507111745868,0.00870369533356212,0.864983195724172,0.866868582637563,"castaneus - LD-based","Protein-Coding Exons"
"46",37.0636121970905,13996588,0.00870363519440362,0.00864733019068916,0.00875691951201327,0.00884885701641256,0.00881508299194191,0.00888855524259615,-0.0436791833096661,-0.0577613671213627,-0.0311128394198679,0.751046732530602,0.74882649648725,0.752808605341246,0.00868956296013437,0.00860832979369426,0.00877091658179948,0.870363519440362,0.867866108180915,"castaneus - LD-based","Protein-Coding Exons"
"47",40.269807623266,14483553,0.00869548683874709,0.00864264317669619,0.00874433048150558,0.00883384708041669,0.00879518687423891,0.00886473028530255,-0.0409201182351963,-0.054299284120455,-0.0293457270229258,0.752446790814366,0.751130327823871,0.753955893294761,0.0087898382505498,0.00872195306542811,0.00886364963205014,0.869548683874709,0.868934194421445,"castaneus - LD-based","Protein-Coding Exons"
"48",43.7460690919811,14552611,0.00869971976513496,0.00864160348383669,0.00874765516709225,0.00884722292853862,0.00881072084362203,0.00889108947461262,-0.0446404197061897,-0.0557775754656151,-0.0322873101933023,0.752429776169782,0.750363338756627,0.75379793484488,0.00870053807680622,0.00860422640224492,0.00877868105597559,0.869971976513496,0.870122566181491,"castaneus - LD-based","Protein-Coding Exons"
"49",47.5151449568569,14951192,0.00870036381018439,0.00864702194522096,0.00876376666348263,0.00885009984375123,0.00881718507162607,0.00888036543676244,-0.0455500289245316,-0.057756510627496,-0.0316978613199399,0.750716664770949,0.748805574911097,0.752723026101049,0.00868189369729428,0.00860823780858781,0.008767648666322,0.870036381018439,0.871505493504535,"castaneus - LD-based","Protein-Coding Exons"
